     0.0893   -0.092809  -0.0841752
  0.0627111  -0.0905784   -0.113246
  0.0462756  -0.0619942   -0.1507890.0326688,-0.00391991,0.0739715,
0.0509827,0.00888544,0.0775675,
0.0606257,0.00264767,0.0884542,
0.068879,-0.0350027,0.131946,
0.0890694,-0.0286007,0.147615,
0.102576,-0.0132506,0.13367,
0.102431,-0.060859,0.159207,
0.115132,-0.0795258,0.187197,
0.129477,-0.0363296,0.148014,
0.118789,-0.0789469,0.14626,
0.119417,-0.147488,0.156816,
0.118761,-0.0341942,-0.0825495,
-0.0264389,0.0530021,-0.510801,
-0.335202,-0.188646,-0.568557,
-0.549057,-0.400907,0.167775,
-0.469738,-0.0836965,0.354583,
-0.253262,0.431458,0.138808,
-0.11259,0.54613,-0.0260705,
-0.035766,0.347542,0.0160777,
0.0513805,0.209508,0.0227146,
0.1212,0.118603,-0.0382419,
0.153411,-0.024657,-0.024429,
0.175473,-0.107633,-0.00552159,
0.183823,-0.105651,-0.0397625,
0.162103,-0.125291,-0.0530008,
0.13499,-0.142745,-0.017621,
0.115015,-0.105953,-0.0284355,
0.0835928,-0.0800619,-0.0863708,
0.0483416,-0.0847293,-0.101913,
0.0264263,-0.0603823,-0.0656117,
  0.0326688 -0.00391991   0.0739715
  0.0509827  0.00888544   0.0775675
  0.0606257  0.00264767   0.0884542
   0.068879  -0.0350027    0.131946
  0.0890694  -0.0286007    0.147615
   0.102576  -0.0132506     0.13367
   0.102431   -0.060859    0.159207
   0.115132  -0.0795258    0.187197
   0.129477  -0.0363296    0.148014
   0.118789  -0.0789469     0.14626
   0.119417   -0.147488    0.156816
   0.118761  -0.0341942  -0.0825495
 -0.0264389   0.0530021   -0.510801
  -0.335202   -0.188646   -0.568557
  -0.549057   -0.400907    0.167775
  -0.469738  -0.0836965    0.354583
  -0.253262    0.431458    0.138808
   -0.11259     0.54613  -0.0260705
  -0.035766    0.347542   0.0160777
  0.0513805    0.209508   0.0227146
     0.1212    0.118603  -0.0382419
   0.153411   -0.024657   -0.024429
   0.175473   -0.107633 -0.00552159
   0.183823   -0.105651  -0.0397625
   0.162103   -0.125291  -0.0530008
    0.13499   -0.142745   -0.017621
   0.115015   -0.105953  -0.0284355
  0.0835928  -0.0800619  -0.0863708
  0.0483416  -0.0847293   -0.101913
  0.0264263  -0.0603823  -0.06561170.0326688,-0.00391991,0.0739715,
0.0509827,0.00888544,0.0775675,
0.0606257,0.00264767,0.0884542,
0.068879,-0.0350027,0.131946,
0.0890694,-0.0286007,0.147615,
0.102576,-0.0132506,0.13367,
0.102431,-0.060859,0.159207,
0.115132,-0.0795258,0.187197,
0.129477,-0.0363296,0.148014,
0.118789,-0.0789469,0.14626,
0.119417,-0.147488,0.156816,
0.118761,-0.0341942,-0.0825495,
-0.0264389,0.0530021,-0.510801,
-0.335202,-0.188646,-0.568557,
-0.549057,-0.400907,0.167775,
-0.469738,-0.0836965,0.354583,
-0.253262,0.431458,0.138808,
-0.11259,0.54613,-0.0260705,
-0.035766,0.347542,0.0160777,
0.0513805,0.209508,0.0227146,
0.1212,0.118603,-0.0382419,
0.153411,-0.024657,-0.024429,
0.175473,-0.107633,-0.00552159,
0.183823,-0.105651,-0.0397625,
0.162103,-0.125291,-0.0530008,
0.13499,-0.142745,-0.017621,
0.115015,-0.105953,-0.0284355,
0.0835928,-0.0800619,-0.0863708,
0.0483416,-0.0847293,-0.101913,
0.0264263,-0.0603823,-0.0656117,
  0.0326688 -0.00391991   0.0739715
  0.0509827  0.00888544   0.0775675
  0.0606257  0.00264767   0.0884542
   0.068879  -0.0350027    0.131946
  0.0890694  -0.0286007    0.147615
   0.102576  -0.0132506     0.13367
   0.102431   -0.060859    0.159207
   0.115132  -0.0795258    0.187197
   0.129477  -0.0363296    0.148014
   0.118789  -0.0789469     0.14626
   0.119417   -0.147488    0.156816
   0.118761  -0.0341942  -0.0825495
 -0.0264389   0.0530021   -0.510801
  -0.335202   -0.188646   -0.568557
  -0.549057   -0.400907    0.167775
  -0.469738  -0.0836965    0.354583
  -0.253262    0.431458    0.138808
   -0.11259     0.54613  -0.0260705
  -0.035766    0.347542   0.0160777
  0.0513805    0.209508   0.0227146
     0.1212    0.118603  -0.0382419
   0.153411   -0.024657   -0.024429
   0.175473   -0.107633 -0.00552159
   0.183823   -0.105651  -0.0397625
   0.162103   -0.125291  -0.0530008
    0.13499   -0.142745   -0.017621
   0.115015   -0.105953  -0.0284355
  0.0835928  -0.0800619  -0.0863708
  0.0483416  -0.0847293   -0.101913
  0.0264263  -0.0603823  -0.0656117-0.0369457,0.0163243,-0.0521783,
-0.0574445,0.0125953,-0.0295643,
-0.0735691,-0.013899,-0.0446732,
-0.0882232,-0.0483007,-0.0300384,
-0.106095,-0.0414181,-0.035529,
-0.123574,-0.0381281,-0.0250268,
-0.113835,-0.0643067,-0.0793016,
-0.122238,-0.0925709,-0.0366716,
-0.140168,-0.0575976,-0.0272345,
-0.118701,-0.0825487,-0.059796,
-0.104354,-0.193716,0.0822725,
-0.0556342,-0.048244,0.48523,
0.112718,0.0750795,0.647496,
0.389174,-0.156359,0.175426,
0.599536,-0.334898,-0.191276,
0.412281,-0.056288,-0.28455,
0.202441,0.440356,-0.0578084,
0.0602794,0.542088,-0.00427065,
-0.00347405,0.351959,-0.121064,
-0.0735531,0.212347,-0.123346,
-0.119781,0.099134,-0.149177,
-0.13387,-0.0287763,-0.210392,
-0.15468,-0.116473,-0.159262,
-0.156269,-0.131788,-0.0963262,
-0.137542,-0.156224,-0.0759756,
-0.118312,-0.150175,-0.0561347,
-0.110535,-0.11017,0.00687277,
-0.0815602,-0.107951,0.0658483,
-0.0532801,-0.101718,0.0886917,
-0.0336385,-0.0797156,0.119595,
 -0.0369457   0.0163243  -0.0521783
 -0.0574445   0.0125953  -0.0295643
 -0.0735691   -0.013899  -0.0446732
 -0.0882232  -0.0483007  -0.0300384
  -0.106095  -0.0414181   -0.035529
  -0.123574  -0.0381281  -0.0250268
  -0.113835  -0.0643067  -0.0793016
  -0.122238  -0.0925709  -0.0366716
  -0.140168  -0.0575976  -0.0272345
  -0.118701  -0.0825487   -0.059796
  -0.104354   -0.193716   0.0822725
 -0.0556342   -0.048244     0.48523
   0.112718   0.0750795    0.647496
   0.389174   -0.156359    0.175426
   0.599536   -0.334898   -0.191276
   0.412281   -0.056288    -0.28455
   0.202441    0.440356  -0.0578084
  0.0602794    0.542088 -0.00427065
-0.00347405    0.351959   -0.121064
 -0.0735531    0.212347   -0.123346
  -0.119781    0.099134   -0.149177
   -0.13387  -0.0287763   -0.210392
   -0.15468   -0.116473   -0.159262
  -0.156269   -0.131788  -0.0963262
  -0.137542   -0.156224  -0.0759756
  -0.118312   -0.150175  -0.0561347
  -0.110535    -0.11017  0.00687277
 -0.0815602   -0.107951   0.0658483
 -0.0532801   -0.101718   0.0886917
 -0.0336385  -0.0797156    0.119595-0.0369457,0.0163243,-0.0521783,
-0.0574445,0.0125953,-0.0295643,
-0.0735691,-0.013899,-0.0446732,
-0.0882232,-0.0483007,-0.0300384,
-0.106095,-0.0414181,-0.035529,
-0.123574,-0.0381281,-0.0250268,
-0.113835,-0.0643067,-0.0793016,
-0.122238,-0.0925709,-0.0366716,
-0.140168,-0.0575976,-0.0272345,
-0.118701,-0.0825487,-0.059796,
-0.104354,-0.193716,0.0822725,
-0.0556342,-0.048244,0.48523,
0.112718,0.0750795,0.647496,
0.389174,-0.156359,0.175426,
0.599536,-0.334898,-0.191276,
0.412281,-0.056288,-0.28455,
0.202441,0.440356,-0.0578084,
0.0602794,0.542088,-0.00427065,
-0.00347405,0.351959,-0.121064,
-0.0735531,0.212347,-0.123346,
-0.119781,0.099134,-0.149177,
-0.13387,-0.0287763,-0.210392,
-0.15468,-0.116473,-0.159262,
-0.156269,-0.131788,-0.0963262,
-0.137542,-0.156224,-0.0759756,
-0.118312,-0.150175,-0.0561347,
-0.110535,-0.11017,0.00687277,
-0.0815602,-0.107951,0.0658483,
-0.0532801,-0.101718,0.0886917,
-0.0336385,-0.0797156,0.119595,
 -0.0369457   0.0163243  -0.0521783
 -0.0574445   0.0125953  -0.0295643
 -0.0735691   -0.013899  -0.0446732
 -0.0882232  -0.0483007  -0.0300384
  -0.106095  -0.0414181   -0.035529
  -0.123574  -0.0381281  -0.0250268
  -0.113835  -0.0643067  -0.0793016
  -0.122238  -0.0925709  -0.0366716
  -0.140168  -0.0575976  -0.0272345
  -0.118701  -0.0825487   -0.059796
  -0.104354   -0.193716   0.0822725
 -0.0556342   -0.048244     0.48523
   0.112718   0.0750795    0.647496
   0.389174   -0.156359    0.175426
   0.599536   -0.334898   -0.191276
   0.412281   -0.056288    -0.28455
   0.202441    0.440356  -0.0578084
  0.0602794    0.542088 -0.00427065
-0.00347405    0.351959   -0.121064
 -0.0735531    0.212347   -0.123346
  -0.119781    0.099134   -0.149177
   -0.13387  -0.0287763   -0.210392
   -0.15468   -0.116473   -0.159262
  -0.156269   -0.131788  -0.0963262
  -0.137542   -0.156224  -0.0759756
  -0.118312   -0.150175  -0.0561347
  -0.110535    -0.11017  0.00687277
 -0.0815602   -0.107951   0.0658483
 -0.0532801   -0.101718   0.0886917
 -0.0336385  -0.0797156    0.119595-0.0369457,0.0163243,-0.0521783,
-0.0574445,0.0125953,-0.0295643,
-0.0735691,-0.013899,-0.0446732,
-0.0882232,-0.0483007,-0.0300384,
-0.106095,-0.0414181,-0.035529,
-0.123574,-0.0381281,-0.0250268,
-0.113835,-0.0643067,-0.0793016,
-0.122238,-0.0925709,-0.0366716,
-0.140168,-0.0575976,-0.0272345,
-0.118701,-0.0825487,-0.059796,
-0.104354,-0.193716,0.0822725,
-0.0556342,-0.048244,0.48523,
0.112718,0.0750795,0.647496,
0.389174,-0.156359,0.175426,
0.599536,-0.334898,-0.191276,
0.412281,-0.056288,-0.28455,
0.202441,0.440356,-0.0578084,
0.0602794,0.542088,-0.00427065,
-0.00347405,0.351959,-0.121064,
-0.0735531,0.212347,-0.123346,
-0.119781,0.099134,-0.149177,
-0.13387,-0.0287763,-0.210392,
-0.15468,-0.116473,-0.159262,
-0.156269,-0.131788,-0.0963262,
-0.137542,-0.156224,-0.0759756,
-0.118312,-0.150175,-0.0561347,
-0.110535,-0.11017,0.00687277,
-0.0815602,-0.107951,0.0658483,
-0.0532801,-0.101718,0.0886917,
-0.0336385,-0.0797156,0.119595,
 -0.0369457   0.0163243  -0.0521783
 -0.0574445   0.0125953  -0.0295643
 -0.0735691   -0.013899  -0.0446732
 -0.0882232  -0.0483007  -0.0300384
  -0.106095  -0.0414181   -0.035529
  -0.123574  -0.0381281  -0.0250268
  -0.113835  -0.0643067  -0.0793016
  -0.122238  -0.0925709  -0.0366716
  -0.140168  -0.0575976  -0.0272345
  -0.118701  -0.0825487   -0.059796
  -0.104354   -0.193716   0.0822725
 -0.0556342   -0.048244     0.48523
   0.112718   0.0750795    0.647496
   0.389174   -0.156359    0.175426
   0.599536   -0.334898   -0.191276
   0.412281   -0.056288    -0.28455
   0.202441    0.440356  -0.0578084
  0.0602794    0.542088 -0.00427065
-0.00347405    0.351959   -0.121064
 -0.0735531    0.212347   -0.123346
  -0.119781    0.099134   -0.149177
   -0.13387  -0.0287763   -0.210392
   -0.15468   -0.116473   -0.159262
  -0.156269   -0.131788  -0.0963262
  -0.137542   -0.156224  -0.0759756
  -0.118312   -0.150175  -0.0561347
  -0.110535    -0.11017  0.00687277
 -0.0815602   -0.107951   0.0658483
 -0.0532801   -0.101718   0.0886917
 -0.0336385  -0.0797156    0.119595-0.0369457,0.0163243,-0.0521783,
-0.0574445,0.0125953,-0.0295643,
-0.0735691,-0.013899,-0.0446732,
-0.0882232,-0.0483007,-0.0300384,
-0.106095,-0.0414181,-0.035529,
-0.123574,-0.0381281,-0.0250268,
-0.113835,-0.0643067,-0.0793016,
-0.122238,-0.0925709,-0.0366716,
-0.140168,-0.0575976,-0.0272345,
-0.118701,-0.0825487,-0.059796,
-0.104354,-0.193716,0.0822725,
-0.0556342,-0.048244,0.48523,
0.112718,0.0750795,0.647496,
0.389174,-0.156359,0.175426,
0.599536,-0.334898,-0.191276,
0.412281,-0.056288,-0.28455,
0.202441,0.440356,-0.0578084,
0.0602794,0.542088,-0.00427065,
-0.00347405,0.351959,-0.121064,
